timestamp_ms,x,y,z,timestamp
719467,0.24,0.55,0.0,1970-01-01 00:11:59.467
719480,0.43,0.49,0.06,1970-01-01 00:11:59.480
719494,0.85,0.49,0.12,1970-01-01 00:11:59.494
719507,0.85,0.49,0.12,1970-01-01 00:11:59.507
719520,0.37,0.49,0.0,1970-01-01 00:11:59.520
719533,0.43,0.49,0.0,1970-01-01 00:11:59.533
719546,0.73,0.49,0.06,1970-01-01 00:11:59.546
719559,0.55,0.43,0.06,1970-01-01 00:11:59.559
719572,0.31,0.49,-0.06,1970-01-01 00:11:59.572
719585,0.73,0.43,0.06,1970-01-01 00:11:59.585
719598,0.55,0.43,0.06,1970-01-01 00:11:59.598
719611,0.55,0.49,0.12,1970-01-01 00:11:59.611
719623,0.61,0.49,0.12,1970-01-01 00:11:59.623
719636,0.31,0.49,0.06,1970-01-01 00:11:59.636
719649,0.31,0.49,0.06,1970-01-01 00:11:59.649
719662,0.92,0.49,0.18,1970-01-01 00:11:59.662
719675,1.1,0.49,0.18,1970-01-01 00:11:59.675
719688,0.06,0.49,-0.06,1970-01-01 00:11:59.688
719700,0.18,0.49,-0.06,1970-01-01 00:11:59.700
719713,1.04,0.43,0.06,1970-01-01 00:11:59.713
719726,0.55,0.49,0.0,1970-01-01 00:11:59.726
719739,0.0,0.43,-0.12,1970-01-01 00:11:59.739
719752,0.85,0.43,0.06,1970-01-01 00:11:59.752
719765,1.28,0.43,0.18,1970-01-01 00:11:59.765
719778,0.18,0.49,0.0,1970-01-01 00:11:59.778
719791,-0.12,0.49,-0.06,1970-01-01 00:11:59.791
719804,0.31,0.49,0.0,1970-01-01 00:11:59.804
719817,0.85,0.49,0.18,1970-01-01 00:11:59.817
719830,0.49,0.49,0.12,1970-01-01 00:11:59.830
719842,0.12,0.49,0.0,1970-01-01 00:11:59.842
719855,0.61,0.43,0.06,1970-01-01 00:11:59.855
719868,0.92,0.43,0.12,1970-01-01 00:11:59.868
719881,0.37,0.49,-0.06,1970-01-01 00:11:59.881
719893,0.06,0.49,-0.12,1970-01-01 00:11:59.893
719907,0.24,0.49,-0.06,1970-01-01 00:11:59.907
719920,0.92,0.43,0.12,1970-01-01 00:11:59.920
719933,0.98,0.49,0.18,1970-01-01 00:11:59.933
719946,0.18,0.43,0.0,1970-01-01 00:11:59.946
719959,-0.37,0.49,-0.12,1970-01-01 00:11:59.959
719973,0.92,0.49,0.18,1970-01-01 00:11:59.973
719986,1.22,0.49,0.24,1970-01-01 00:11:59.986
719999,0.61,0.49,0.06,1970-01-01 00:11:59.999
720012,0.06,0.49,-0.06,1970-01-01 00:12:00.012
720025,0.67,0.43,0.06,1970-01-01 00:12:00.025
720038,1.04,0.49,0.12,1970-01-01 00:12:00.038
720051,0.61,0.43,0.0,1970-01-01 00:12:00.051
720064,-0.12,0.49,-0.12,1970-01-01 00:12:00.064
720077,0.55,0.43,0.06,1970-01-01 00:12:00.077
720090,0.98,0.43,0.12,1970-01-01 00:12:00.090
720103,0.43,0.49,0.0,1970-01-01 00:12:00.103
720116,0.0,0.49,-0.06,1970-01-01 00:12:00.116
720129,0.12,0.49,0.0,1970-01-01 00:12:00.129
720142,0.85,0.49,0.18,1970-01-01 00:12:00.142
720155,0.98,0.49,0.18,1970-01-01 00:12:00.155
720168,0.31,0.49,0.0,1970-01-01 00:12:00.168
720182,0.18,0.49,-0.06,1970-01-01 00:12:00.182
720195,0.49,0.49,0.0,1970-01-01 00:12:00.195
720208,0.92,0.49,0.06,1970-01-01 00:12:00.208
720221,0.79,0.49,0.06,1970-01-01 00:12:00.221
720234,0.37,0.49,-0.06,1970-01-01 00:12:00.234
720247,0.37,0.49,-0.06,1970-01-01 00:12:00.247
720260,0.49,0.43,0.06,1970-01-01 00:12:00.260
720273,0.31,0.43,0.0,1970-01-01 00:12:00.273
720286,0.18,0.49,-0.06,1970-01-01 00:12:00.286
720299,0.67,0.49,0.12,1970-01-01 00:12:00.299
720312,1.04,0.49,0.24,1970-01-01 00:12:00.312
720325,1.1,0.49,0.12,1970-01-01 00:12:00.325
720338,0.12,0.55,0.0,1970-01-01 00:12:00.338
720351,0.06,0.49,-0.06,1970-01-01 00:12:00.351
720364,0.67,0.49,0.06,1970-01-01 00:12:00.364
720377,0.67,0.49,0.0,1970-01-01 00:12:00.377
720389,0.43,0.49,0.0,1970-01-01 00:12:00.389
720402,0.67,0.49,0.0,1970-01-01 00:12:00.402
720415,1.04,0.49,0.06,1970-01-01 00:12:00.415
720428,0.31,0.49,-0.06,1970-01-01 00:12:00.428
720441,0.06,0.49,-0.06,1970-01-01 00:12:00.441
720455,0.12,0.49,0.0,1970-01-01 00:12:00.455
720468,0.61,0.49,0.12,1970-01-01 00:12:00.468
720482,0.92,0.49,0.18,1970-01-01 00:12:00.482
720495,0.49,0.55,0.06,1970-01-01 00:12:00.495
720508,0.37,0.55,0.06,1970-01-01 00:12:00.508
720521,0.73,0.49,0.06,1970-01-01 00:12:00.521
720533,0.61,0.43,0.0,1970-01-01 00:12:00.533
720546,0.37,0.49,-0.06,1970-01-01 00:12:00.546
720559,0.37,0.49,-0.06,1970-01-01 00:12:00.559
720572,0.61,0.49,0.0,1970-01-01 00:12:00.572
720585,0.85,0.49,0.06,1970-01-01 00:12:00.585
720598,0.43,0.49,0.0,1970-01-01 00:12:00.598
720611,0.31,0.49,0.0,1970-01-01 00:12:00.611
720624,0.55,0.49,0.06,1970-01-01 00:12:00.624
720636,0.61,0.49,0.12,1970-01-01 00:12:00.636
720650,0.61,0.55,0.12,1970-01-01 00:12:00.650
720662,0.55,0.49,0.06,1970-01-01 00:12:00.662
720675,0.49,0.49,0.06,1970-01-01 00:12:00.675
720688,0.55,0.49,0.06,1970-01-01 00:12:00.688
720701,0.49,0.55,0.0,1970-01-01 00:12:00.701
720714,0.43,0.49,0.0,1970-01-01 00:12:00.714
720727,0.49,0.49,0.0,1970-01-01 00:12:00.727
720740,0.55,0.49,0.0,1970-01-01 00:12:00.740
720753,0.61,0.49,0.06,1970-01-01 00:12:00.753
720766,0.61,0.49,0.06,1970-01-01 00:12:00.766
720779,0.43,0.49,0.06,1970-01-01 00:12:00.779
720792,0.49,0.49,0.12,1970-01-01 00:12:00.792
720805,0.61,0.49,0.12,1970-01-01 00:12:00.805
720819,0.43,0.49,0.06,1970-01-01 00:12:00.819
720832,0.43,0.49,0.0,1970-01-01 00:12:00.832
720845,0.49,0.55,0.0,1970-01-01 00:12:00.845
720859,0.67,0.49,0.0,1970-01-01 00:12:00.859
720872,0.73,0.49,0.06,1970-01-01 00:12:00.872
720885,0.67,0.49,0.0,1970-01-01 00:12:00.885
720897,0.55,0.49,0.0,1970-01-01 00:12:00.897
720910,0.43,0.49,0.0,1970-01-01 00:12:00.910
720923,0.18,0.49,-0.06,1970-01-01 00:12:00.923
720936,0.43,0.49,0.06,1970-01-01 00:12:00.936
720949,0.79,0.49,0.18,1970-01-01 00:12:00.949
720962,0.61,0.55,0.12,1970-01-01 00:12:00.962
720976,0.43,0.49,0.06,1970-01-01 00:12:00.976
720988,0.61,0.49,0.06,1970-01-01 00:12:00.988
721001,0.55,0.49,0.06,1970-01-01 00:12:01.001
721014,0.18,0.55,-0.06,1970-01-01 00:12:01.014
721027,0.37,0.55,0.0,1970-01-01 00:12:01.027
721041,0.92,0.49,0.06,1970-01-01 00:12:01.041
721054,0.85,0.49,0.06,1970-01-01 00:12:01.054
721067,0.67,0.49,0.06,1970-01-01 00:12:01.067
721080,0.37,0.49,0.0,1970-01-01 00:12:01.080
721093,0.18,0.49,-0.06,1970-01-01 00:12:01.093
721106,0.49,0.49,0.06,1970-01-01 00:12:01.106
721119,0.67,0.49,0.12,1970-01-01 00:12:01.119
721132,0.67,0.43,0.12,1970-01-01 00:12:01.132
721146,0.61,0.49,0.12,1970-01-01 00:12:01.146
721159,0.85,0.55,0.18,1970-01-01 00:12:01.159
721172,0.49,0.43,0.0,1970-01-01 00:12:01.172
721185,0.06,0.49,-0.06,1970-01-01 00:12:01.185
721200,0.31,0.43,-0.06,1970-01-01 00:12:01.200
721215,0.61,0.49,0.0,1970-01-01 00:12:01.215
721230,0.79,0.49,0.06,1970-01-01 00:12:01.230
721243,0.67,0.49,0.06,1970-01-01 00:12:01.243
721256,0.43,0.49,0.06,1970-01-01 00:12:01.256
721270,0.61,0.49,0.12,1970-01-01 00:12:01.270
721283,0.73,0.43,0.18,1970-01-01 00:12:01.283
721296,-0.12,0.49,-0.06,1970-01-01 00:12:01.296
721309,-0.31,0.49,-0.12,1970-01-01 00:12:01.309
721323,1.22,0.43,0.24,1970-01-01 00:12:01.323
721335,1.16,0.49,0.18,1970-01-01 00:12:01.335
721348,0.06,0.49,-0.06,1970-01-01 00:12:01.348
721361,0.24,0.49,-0.06,1970-01-01 00:12:01.361
721374,0.73,0.49,0.06,1970-01-01 00:12:01.374
721387,0.67,0.49,0.06,1970-01-01 00:12:01.387
721400,0.18,0.43,-0.06,1970-01-01 00:12:01.400
721413,0.37,0.49,0.0,1970-01-01 00:12:01.413
721427,1.1,0.49,0.18,1970-01-01 00:12:01.427
721439,1.28,0.49,0.24,1970-01-01 00:12:01.439
721452,0.0,0.49,-0.06,1970-01-01 00:12:01.452
721465,-0.06,0.49,-0.06,1970-01-01 00:12:01.465
721479,1.16,0.43,0.18,1970-01-01 00:12:01.479
721492,1.04,0.49,0.18,1970-01-01 00:12:01.492
721505,0.37,0.55,-0.06,1970-01-01 00:12:01.505
721518,0.55,0.49,0.0,1970-01-01 00:12:01.518
721531,0.85,0.49,0.06,1970-01-01 00:12:01.531
721544,0.49,0.55,0.0,1970-01-01 00:12:01.544
721557,0.55,0.49,0.0,1970-01-01 00:12:01.557
721570,0.79,0.49,0.06,1970-01-01 00:12:01.570
721583,0.85,0.49,0.12,1970-01-01 00:12:01.583
721596,0.79,0.49,0.06,1970-01-01 00:12:01.596
721609,0.43,0.49,0.06,1970-01-01 00:12:01.609
721622,0.37,0.55,0.06,1970-01-01 00:12:01.622
721635,0.31,0.55,0.0,1970-01-01 00:12:01.635
721648,0.31,0.49,0.06,1970-01-01 00:12:01.648
721661,0.55,0.49,0.12,1970-01-01 00:12:01.661
721674,0.92,0.49,0.12,1970-01-01 00:12:01.674
721687,0.92,0.49,0.06,1970-01-01 00:12:01.687
721699,0.67,0.49,0.0,1970-01-01 00:12:01.699
721713,-0.37,0.55,-0.18,1970-01-01 00:12:01.713
721726,0.31,0.49,-0.06,1970-01-01 00:12:01.726
721739,1.34,0.49,0.18,1970-01-01 00:12:01.739
721752,0.98,0.49,0.12,1970-01-01 00:12:01.752
721765,0.18,0.55,0.0,1970-01-01 00:12:01.765
721778,0.18,0.49,0.0,1970-01-01 00:12:01.778
721791,0.49,0.49,0.06,1970-01-01 00:12:01.791
721804,0.73,0.49,0.12,1970-01-01 00:12:01.804
721817,0.49,0.55,0.06,1970-01-01 00:12:01.817
721830,0.43,0.55,0.06,1970-01-01 00:12:01.830
721842,0.79,0.43,0.06,1970-01-01 00:12:01.842
721856,1.04,0.49,0.12,1970-01-01 00:12:01.856
721869,0.37,0.49,-0.06,1970-01-01 00:12:01.869
721882,-0.49,0.49,-0.18,1970-01-01 00:12:01.882
721895,15.14,0.49,0.06,1970-01-01 00:12:01.895
721908,1.59,0.43,0.31,1970-01-01 00:12:01.908
721921,1.28,0.43,0.24,1970-01-01 00:12:01.921
721934,-0.85,0.49,-0.24,1970-01-01 00:12:01.934
721948,-0.73,0.49,-0.18,1970-01-01 00:12:01.948
721961,1.53,0.49,0.31,1970-01-01 00:12:01.961
721975,1.89,0.49,0.37,1970-01-01 00:12:01.975
721987,1.04,0.49,-15.44,1970-01-01 00:12:01.987
722001,-0.43,0.49,-0.18,1970-01-01 00:12:02.001
722014,0.06,0.49,-0.06,1970-01-01 00:12:02.014
722027,0.85,0.43,0.06,1970-01-01 00:12:02.027
722040,0.31,0.43,0.0,1970-01-01 00:12:02.040
722053,-0.12,0.49,-0.06,1970-01-01 00:12:02.053
722067,0.67,0.49,0.12,1970-01-01 00:12:02.067
722079,1.4,0.43,0.24,1970-01-01 00:12:02.079
722092,0.61,0.49,0.06,1970-01-01 00:12:02.092
722105,-0.43,0.55,-0.12,1970-01-01 00:12:02.105
722118,-0.79,0.49,-0.31,1970-01-01 00:12:02.118
722131,0.85,0.49,0.12,1970-01-01 00:12:02.131
722146,2.08,0.49,0.37,1970-01-01 00:12:02.146
722160,1.28,0.55,0.24,1970-01-01 00:12:02.160
722174,0.12,0.55,-0.18,1970-01-01 00:12:02.174
722186,-0.12,0.49,-0.12,1970-01-01 00:12:02.186
722199,0.55,0.49,0.0,1970-01-01 00:12:02.199
722212,0.55,0.49,0.06,1970-01-01 00:12:02.212
722225,0.43,0.55,0.0,1970-01-01 00:12:02.225
722238,0.73,0.49,0.06,1970-01-01 00:12:02.238
722250,0.98,0.49,0.12,1970-01-01 00:12:02.250
722263,0.61,0.49,0.0,1970-01-01 00:12:02.263
722276,0.12,0.43,-0.06,1970-01-01 00:12:02.276
722289,-0.12,0.49,-0.06,1970-01-01 00:12:02.289
722303,-0.12,0.49,-0.12,1970-01-01 00:12:02.303
722315,0.92,0.49,0.18,1970-01-01 00:12:02.315
722328,1.16,0.49,0.24,1970-01-01 00:12:02.328
722341,1.1,0.49,0.18,1970-01-01 00:12:02.341
722354,0.24,0.49,0.0,1970-01-01 00:12:02.354
722367,0.0,0.49,-0.06,1970-01-01 00:12:02.367
722379,0.85,0.49,0.12,1970-01-01 00:12:02.379
722392,0.85,0.49,0.12,1970-01-01 00:12:02.392
722405,0.37,0.49,0.0,1970-01-01 00:12:02.405
722418,0.18,0.49,-0.06,1970-01-01 00:12:02.418
722431,0.92,0.43,0.06,1970-01-01 00:12:02.431
722444,0.98,0.43,0.12,1970-01-01 00:12:02.444
722457,0.31,0.49,0.0,1970-01-01 00:12:02.457
722470,-0.12,0.49,-0.12,1970-01-01 00:12:02.470
722483,0.55,0.49,0.06,1970-01-01 00:12:02.483
722495,0.92,0.49,0.12,1970-01-01 00:12:02.495
722508,0.55,0.49,0.12,1970-01-01 00:12:02.508
722521,0.24,0.49,0.06,1970-01-01 00:12:02.521
722534,0.24,0.49,0.06,1970-01-01 00:12:02.534
722548,0.61,0.49,0.12,1970-01-01 00:12:02.548
722561,0.73,0.49,0.12,1970-01-01 00:12:02.561
722573,0.37,0.49,0.0,1970-01-01 00:12:02.573
722586,0.37,0.49,0.0,1970-01-01 00:12:02.586
722599,0.61,0.49,0.06,1970-01-01 00:12:02.599
722612,1.04,0.49,0.06,1970-01-01 00:12:02.612
722625,0.37,0.43,-0.06,1970-01-01 00:12:02.625
722637,-0.61,0.43,-0.31,1970-01-01 00:12:02.637
722650,0.06,0.49,-0.12,1970-01-01 00:12:02.650
722663,1.22,0.49,0.18,1970-01-01 00:12:02.663
722676,1.4,0.49,0.31,1970-01-01 00:12:02.676
722689,0.61,0.55,0.18,1970-01-01 00:12:02.689
722703,0.12,0.55,0.06,1970-01-01 00:12:02.703
722716,0.06,0.49,0.06,1970-01-01 00:12:02.716
722728,0.49,0.49,0.12,1970-01-01 00:12:02.728
722741,0.18,0.49,0.0,1970-01-01 00:12:02.741
722754,0.24,0.49,0.0,1970-01-01 00:12:02.754
722767,0.92,0.49,0.06,1970-01-01 00:12:02.767
722780,1.4,0.43,0.12,1970-01-01 00:12:02.780
722793,0.79,0.43,-0.06,1970-01-01 00:12:02.793
722806,-0.49,0.43,-0.31,1970-01-01 00:12:02.806
722819,-0.18,0.43,-0.18,1970-01-01 00:12:02.819
722833,0.43,0.43,-0.06,1970-01-01 00:12:02.833
722846,0.43,0.49,0.06,1970-01-01 00:12:02.846
722859,0.31,0.49,0.06,1970-01-01 00:12:02.859
722871,0.85,0.55,0.24,1970-01-01 00:12:02.871
722884,1.1,0.49,0.31,1970-01-01 00:12:02.884
722897,0.92,0.49,0.24,1970-01-01 00:12:02.897
722911,0.24,0.55,0.06,1970-01-01 00:12:02.911
722924,0.37,0.55,0.06,1970-01-01 00:12:02.924
722936,0.12,0.49,-0.06,1970-01-01 00:12:02.936
722949,0.49,0.49,-0.06,1970-01-01 00:12:02.949
722962,1.1,0.49,0.06,1970-01-01 00:12:02.962
722975,0.67,0.49,-0.06,1970-01-01 00:12:02.975
722988,0.12,0.49,-0.18,1970-01-01 00:12:02.988
723001,0.31,0.49,-0.06,1970-01-01 00:12:03.001
723014,0.37,0.43,-0.06,1970-01-01 00:12:03.014
723028,0.43,0.49,0.12,1970-01-01 00:12:03.028
723041,0.55,0.49,0.18,1970-01-01 00:12:03.041
723054,0.98,0.49,0.24,1970-01-01 00:12:03.054
723067,0.85,0.49,0.24,1970-01-01 00:12:03.067
723080,0.12,0.55,0.06,1970-01-01 00:12:03.080
723093,-0.18,0.49,0.0,1970-01-01 00:12:03.093
723106,0.37,0.49,0.0,1970-01-01 00:12:03.106
723119,0.49,0.43,0.0,1970-01-01 00:12:03.119
723132,1.22,0.49,0.12,1970-01-01 00:12:03.132
723147,1.04,0.49,0.06,1970-01-01 00:12:03.147
723160,0.06,0.43,-0.12,1970-01-01 00:12:03.160
723174,0.24,0.49,-0.06,1970-01-01 00:12:03.174
723188,0.85,0.49,0.12,1970-01-01 00:12:03.188
723202,0.67,0.49,0.06,1970-01-01 00:12:03.202
723215,0.37,0.49,0.06,1970-01-01 00:12:03.215
723228,0.79,0.49,0.18,1970-01-01 00:12:03.228
723241,0.92,0.49,0.18,1970-01-01 00:12:03.241
723253,0.31,0.49,0.06,1970-01-01 00:12:03.253
723266,0.18,0.49,0.0,1970-01-01 00:12:03.266
723279,1.04,0.43,0.18,1970-01-01 00:12:03.279
723292,1.1,0.43,0.18,1970-01-01 00:12:03.292
723305,0.67,0.43,0.0,1970-01-01 00:12:03.305
723318,0.06,0.49,-0.12,1970-01-01 00:12:03.318
723332,0.37,0.43,-0.06,1970-01-01 00:12:03.332
723345,0.37,0.43,0.0,1970-01-01 00:12:03.345
723358,0.43,0.43,0.06,1970-01-01 00:12:03.358
723371,0.61,0.49,0.12,1970-01-01 00:12:03.371
723383,0.92,0.49,0.18,1970-01-01 00:12:03.383
723396,0.73,0.49,0.12,1970-01-01 00:12:03.396
723409,0.37,0.49,0.06,1970-01-01 00:12:03.409
723422,0.43,0.55,0.06,1970-01-01 00:12:03.422
723436,0.55,0.49,0.06,1970-01-01 00:12:03.436
723449,0.55,0.49,0.0,1970-01-01 00:12:03.449
723462,0.61,0.43,0.0,1970-01-01 00:12:03.462
723475,0.73,0.49,0.0,1970-01-01 00:12:03.475
723488,0.67,0.49,0.0,1970-01-01 00:12:03.488
723501,0.43,0.43,-0.06,1970-01-01 00:12:03.501
723514,0.49,0.49,0.0,1970-01-01 00:12:03.514
723527,0.79,0.49,0.06,1970-01-01 00:12:03.527
723540,0.55,0.49,0.06,1970-01-01 00:12:03.540
723553,0.31,0.49,0.06,1970-01-01 00:12:03.553
723567,0.43,0.49,0.12,1970-01-01 00:12:03.567
723579,0.55,0.49,0.12,1970-01-01 00:12:03.579
723592,0.31,0.49,0.06,1970-01-01 00:12:03.592
723605,0.49,0.49,0.06,1970-01-01 00:12:03.605
723618,0.92,0.49,0.12,1970-01-01 00:12:03.618
723631,1.16,0.49,0.18,1970-01-01 00:12:03.631
723644,0.37,0.49,0.0,1970-01-01 00:12:03.644
723657,0.18,0.49,-0.06,1970-01-01 00:12:03.657
723671,0.49,0.49,-0.06,1970-01-01 00:12:03.671
723684,0.67,0.43,0.0,1970-01-01 00:12:03.684
723697,0.37,0.43,0.06,1970-01-01 00:12:03.697
723710,0.18,0.49,0.0,1970-01-01 00:12:03.710
723723,0.67,0.49,0.12,1970-01-01 00:12:03.723
723735,0.92,0.55,0.18,1970-01-01 00:12:03.735
723749,-0.06,0.55,0.0,1970-01-01 00:12:03.749
723762,0.12,0.49,0.0,1970-01-01 00:12:03.762
723775,0.92,0.43,0.12,1970-01-01 00:12:03.775
723788,1.22,0.43,0.18,1970-01-01 00:12:03.788
723801,0.67,0.43,0.06,1970-01-01 00:12:03.801
723815,0.12,0.49,-0.12,1970-01-01 00:12:03.815
723828,0.12,0.49,-0.12,1970-01-01 00:12:03.828
723841,0.67,0.43,0.0,1970-01-01 00:12:03.841
723854,1.04,0.49,0.12,1970-01-01 00:12:03.854
723866,0.67,0.49,0.12,1970-01-01 00:12:03.866
723880,0.49,0.49,0.06,1970-01-01 00:12:03.880
723893,0.12,0.49,-0.06,1970-01-01 00:12:03.893
723906,0.31,0.49,0.0,1970-01-01 00:12:03.906
723919,0.67,0.49,0.12,1970-01-01 00:12:03.919
723932,0.61,0.49,0.06,1970-01-01 00:12:03.932
723945,0.31,0.49,-0.06,1970-01-01 00:12:03.945
723958,0.79,0.43,0.06,1970-01-01 00:12:03.958
723971,0.85,0.43,0.06,1970-01-01 00:12:03.971
723984,0.55,0.43,0.0,1970-01-01 00:12:03.984
723997,-0.24,0.43,-0.12,1970-01-01 00:12:03.997
724010,-0.12,0.49,-0.06,1970-01-01 00:12:04.010
724023,1.1,0.49,0.24,1970-01-01 00:12:04.023
724036,1.16,0.55,0.24,1970-01-01 00:12:04.036
724049,0.61,0.49,0.12,1970-01-01 00:12:04.049
724062,0.06,0.49,-0.06,1970-01-01 00:12:04.062
724075,0.55,0.49,0.06,1970-01-01 00:12:04.075
724088,0.79,0.49,0.12,1970-01-01 00:12:04.088
724101,0.55,0.49,0.06,1970-01-01 00:12:04.101
724114,0.12,0.49,-0.06,1970-01-01 00:12:04.114
724127,0.92,0.49,0.06,1970-01-01 00:12:04.127
724140,1.4,0.49,0.18,1970-01-01 00:12:04.140
724153,0.18,0.49,0.0,1970-01-01 00:12:04.153
724166,-0.37,0.49,-0.12,1970-01-01 00:12:04.166
724179,0.06,0.43,15.56,1970-01-01 00:12:04.179
724193,1.04,0.49,0.18,1970-01-01 00:12:04.193
724206,0.85,0.49,0.18,1970-01-01 00:12:04.206
724219,0.0,0.55,0.0,1970-01-01 00:12:04.219
724232,0.31,0.49,0.06,1970-01-01 00:12:04.232
724247,1.28,0.49,0.24,1970-01-01 00:12:04.247
724259,0.92,0.49,0.12,1970-01-01 00:12:04.259
724272,0.31,0.43,-0.12,1970-01-01 00:12:04.272
724286,-0.37,0.49,-0.18,1970-01-01 00:12:04.286
724300,0.43,0.43,0.0,1970-01-01 00:12:04.300
724313,0.79,0.49,0.06,1970-01-01 00:12:04.313
724326,0.12,0.49,-0.06,1970-01-01 00:12:04.326
724339,0.73,0.49,0.06,1970-01-01 00:12:04.339
724352,1.34,0.49,0.24,1970-01-01 00:12:04.352
724365,1.22,0.49,0.18,1970-01-01 00:12:04.365
724378,-0.24,0.55,-0.06,1970-01-01 00:12:04.378
724391,-0.31,0.55,-0.06,1970-01-01 00:12:04.391
724404,0.43,0.55,0.06,1970-01-01 00:12:04.404
724417,0.73,0.55,0.12,1970-01-01 00:12:04.417
724430,1.1,0.49,0.18,1970-01-01 00:12:04.430
724442,0.49,0.49,0.0,1970-01-01 00:12:04.442
724455,0.06,0.49,-0.12,1970-01-01 00:12:04.455
724468,1.04,0.43,0.06,1970-01-01 00:12:04.468
724482,1.28,0.43,0.12,1970-01-01 00:12:04.482
724494,0.67,0.43,0.06,1970-01-01 00:12:04.494
724507,0.24,0.49,-0.06,1970-01-01 00:12:04.507
724520,0.73,0.49,0.06,1970-01-01 00:12:04.520
724533,0.55,0.49,0.06,1970-01-01 00:12:04.533
724546,0.18,0.49,0.0,1970-01-01 00:12:04.546
724559,0.0,0.49,0.0,1970-01-01 00:12:04.559
724572,0.49,0.49,0.06,1970-01-01 00:12:04.572
724585,0.92,0.49,0.12,1970-01-01 00:12:04.585
724598,0.92,0.49,0.12,1970-01-01 00:12:04.598
724611,0.55,0.49,0.0,1970-01-01 00:12:04.611
724624,0.24,0.49,-0.06,1970-01-01 00:12:04.624
724637,0.31,0.49,0.0,1970-01-01 00:12:04.637
724650,0.43,0.43,0.0,1970-01-01 00:12:04.650
724663,0.67,0.49,0.06,1970-01-01 00:12:04.663
724676,0.61,0.43,0.06,1970-01-01 00:12:04.676
724689,0.43,0.49,0.06,1970-01-01 00:12:04.689
724702,0.49,0.49,0.12,1970-01-01 00:12:04.702
724715,0.49,0.49,0.12,1970-01-01 00:12:04.715
724728,0.06,0.49,0.0,1970-01-01 00:12:04.728
724741,0.06,0.49,0.0,1970-01-01 00:12:04.741
724754,0.73,0.49,0.12,1970-01-01 00:12:04.754
724768,1.16,0.49,0.18,1970-01-01 00:12:04.768
724782,0.49,0.49,0.0,1970-01-01 00:12:04.782
724796,0.49,0.43,0.0,1970-01-01 00:12:04.796
724809,0.43,0.49,-0.06,1970-01-01 00:12:04.809
724822,0.06,0.49,-0.12,1970-01-01 00:12:04.822
724835,0.43,0.49,-0.06,1970-01-01 00:12:04.835
724849,1.22,0.43,0.18,1970-01-01 00:12:04.849
724862,1.22,0.49,0.18,1970-01-01 00:12:04.862
724874,1.1,0.49,0.18,1970-01-01 00:12:04.874
724888,0.18,0.49,0.06,1970-01-01 00:12:04.888
724901,-0.06,0.43,-0.06,1970-01-01 00:12:04.901
724914,0.06,0.49,0.0,1970-01-01 00:12:04.914
724927,0.37,0.49,0.06,1970-01-01 00:12:04.927
724940,0.67,0.49,0.12,1970-01-01 00:12:04.940
724953,1.1,0.49,0.18,1970-01-01 00:12:04.953
724966,0.85,0.49,0.12,1970-01-01 00:12:04.966
724979,0.55,0.49,0.06,1970-01-01 00:12:04.979
724992,0.37,0.49,-0.06,1970-01-01 00:12:04.992
725005,0.18,0.43,-0.06,1970-01-01 00:12:05.005
725018,0.12,0.49,-0.06,1970-01-01 00:12:05.018
725031,0.24,0.49,0.0,1970-01-01 00:12:05.031
725044,0.43,0.49,0.06,1970-01-01 00:12:05.044
725057,0.79,0.49,0.12,1970-01-01 00:12:05.057
725070,1.16,0.49,0.24,1970-01-01 00:12:05.070
725084,0.55,0.49,0.12,1970-01-01 00:12:05.084
725097,0.18,0.49,0.0,1970-01-01 00:12:05.097
725109,0.24,0.49,0.0,1970-01-01 00:12:05.109
725124,0.06,0.55,-0.06,1970-01-01 00:12:05.124
725137,0.61,0.55,0.0,1970-01-01 00:12:05.137
725150,1.1,0.49,0.12,1970-01-01 00:12:05.150
725162,1.22,0.49,0.18,1970-01-01 00:12:05.162
725175,0.61,0.49,0.0,1970-01-01 00:12:05.175
725188,0.49,0.49,0.0,1970-01-01 00:12:05.188
725202,0.37,0.49,0.0,1970-01-01 00:12:05.202
725216,0.12,0.49,-0.06,1970-01-01 00:12:05.216
725230,1.04,0.49,0.18,1970-01-01 00:12:05.230
725245,1.22,0.49,0.24,1970-01-01 00:12:05.245
725259,-0.12,0.55,-0.06,1970-01-01 00:12:05.259
725272,0.18,0.49,0.0,1970-01-01 00:12:05.272
725286,0.61,0.49,0.0,1970-01-01 00:12:05.286
725299,0.24,0.49,0.0,1970-01-01 00:12:05.299
725312,0.31,0.49,0.0,1970-01-01 00:12:05.312
725325,0.79,0.49,0.06,1970-01-01 00:12:05.325
725338,0.55,0.49,0.06,1970-01-01 00:12:05.338
725352,0.31,0.49,0.0,1970-01-01 00:12:05.352
725365,0.0,0.49,-0.12,1970-01-01 00:12:05.365
725378,0.79,0.49,0.12,1970-01-01 00:12:05.378
725391,1.34,0.49,0.24,1970-01-01 00:12:05.391
725404,1.28,0.49,0.24,1970-01-01 00:12:05.404
725417,0.12,0.55,0.0,1970-01-01 00:12:05.417
725430,0.12,0.49,0.0,1970-01-01 00:12:05.430
725443,0.43,0.49,0.0,1970-01-01 00:12:05.443
725456,0.12,0.49,-0.06,1970-01-01 00:12:05.456
725469,-0.37,0.49,-0.12,1970-01-01 00:12:05.469
725482,0.98,0.49,0.12,1970-01-01 00:12:05.482
