timestamp_ms,x,y,z
631121,0.18,0.37,-0.31
631133,0.79,0.37,-0.12
631146,0.61,0.49,-0.12
631158,25.33,5.92,-0.06
631172,17.15,-18.62,15.20
631185,-39.61,-9.28,-7.69
631198,21.24,-0.98,6.04
631211,18.98,-1.04,4.21
631224,-17.70,-0.85,-3.66
631238,-9.89,0.92,-2.01
631252,12.70,0.12,3.23
631265,11.66,0.98,3.66
631278,-3.54,0.00,-3.36
631292,-11.11,-0.06,-3.36
631305,3.05,0.43,-0.12
631318,10.38,0.43,2.38
631331,-1.28,0.37,-0.31
631345,-9.46,0.55,-2.44
631359,1.59,0.37,-0.24
631372,9.03,0.43,1.89
631386,0.67,0.55,0.18
631398,-6.96,0.67,-1.53
631411,-0.18,0.49,0.00
631424,6.77,0.37,1.46
631437,0.98,0.55,0.31
631450,-4.64,0.67,-0.98
631462,-5.25,0.61,-1.16
631475,5.55,0.37,1.10
631487,6.35,0.37,1.34
631500,2.20,0.43,0.37
631512,-5.62,0.49,-1.53
631525,-2.56,0.49,-0.79
631538,3.11,0.43,1.16
631551,3.91,0.49,0.79
631564,-0.06,0.55,0.00
631577,-2.01,0.49,-0.43
631590,0.49,0.49,0.12
631602,2.32,0.43,0.55
631614,0.18,0.49,0.06
631627,-1.40,0.55,-0.31
631640,-1.46,0.55,-0.37
631653,2.62,0.43,0.43
631666,3.54,0.43,0.61
631679,-0.18,0.49,-0.31
631692,-2.20,0.49,-0.73
631705,-1.89,0.49,-0.67
631718,2.44,0.43,0.49
631730,2.75,0.43,0.61
631743,-1.28,0.55,-0.24
631756,-1.89,0.55,-0.37
631769,-0.43,0.49,-0.06
631782,2.69,0.49,0.61
631795,1.89,0.43,0.43
631809,-0.92,0.55,-0.24
631822,-0.43,0.49,-0.18
631835,0.92,0.49,0.06
631847,1.59,0.43,0.12
631861,0.67,0.43,-0.06
631874,-0.06,0.49,-0.12
631887,0.61,0.49,0.00
631899,1.28,0.49,0.18
631911,0.24,0.49,0.06
631924,-0.92,0.55,-0.18
631937,-1.28,0.55,-0.24
631950,1.16,0.55,0.31
631962,2.44,0.49,0.55
631976,1.10,0.55,0.18
631989,-0.24,0.55,-0.12
632002,-0.55,0.61,-0.24
632015,1.34,0.49,0.12
632028,1.59,0.49,0.18
632041,-0.31,0.55,-0.18
632054,-0.37,0.55,-0.18
632067,0.37,0.55,0.00
632080,1.83,0.55,0.43
632093,1.22,0.55,0.31
632105,-0.73,0.61,-0.12
632119,-0.12,0.61,0.00
632132,1.04,0.55,0.31
632145,1.16,0.49,0.18
632157,0.24,0.55,-0.06
632171,0.06,0.43,-0.18
632184,0.67,0.43,-0.06
632197,0.98,0.43,0.06
632210,0.55,0.43,-0.06
632223,0.12,0.49,-0.12
632236,0.31,0.49,0.00
632249,0.79,0.49,0.06
632262,1.04,0.49,0.18
632275,0.43,0.55,0.18
632288,0.24,0.55,0.12
632301,0.92,0.49,0.18
632315,1.10,0.49,0.18
632328,0.79,0.43,-0.12
632341,-0.24,0.43,-0.24
632357,0.55,0.43,-0.06
632370,1.28,0.43,0.06
632383,1.46,0.49,0.18
632396,1.71,0.55,0.73
632409,-0.06,0.67,0.37
632422,-2.50,0.49,-0.67
632435,0.49,0.49,0.00
632449,3.85,0.49,1.28
632462,2.62,0.55,0.85
632475,-0.85,0.61,-0.12
632488,-1.10,0.49,-0.49
632502,1.59,0.43,0.12
632516,1.04,0.49,0.12
632529,-1.16,0.55,-0.37
632541,-1.71,0.43,-0.18
632554,2.26,0.43,0.37
632567,2.62,0.43,0.49
632579,-1.46,0.55,-0.37
632592,-2.08,0.55,-0.61
632604,-0.24,0.43,-0.12
632617,3.54,0.49,0.79
632630,1.77,0.49,0.37
632642,-1.22,0.49,-0.43
632655,-1.59,0.43,-0.67
632668,1.10,0.43,0.06
632680,2.44,0.43,0.43
632693,-0.67,0.49,-0.31
632706,-0.98,0.49,-0.43
632720,2.75,0.49,0.49
632733,3.23,0.49,0.73
632746,-0.31,0.55,-0.06
632760,-1.28,0.49,-0.37
632773,-0.37,0.49,-0.18
632787,2.20,0.43,0.43
632801,2.44,0.31,0.85
632813,-2.26,0.92,0.31
632827,-8.30,0.31,-2.14
632840,3.60,-0.06,-0.31
632853,10.44,0.12,1.83
632866,9.09,0.43,2.32
632881,-8.24,0.79,-1.53
632894,-9.40,0.55,-2.50
632908,8.67,0.12,1.10
632921,10.19,0.37,2.14
632934,-5.98,0.73,-1.10
632947,-8.73,0.55,-2.01
632960,6.96,0.18,1.16
632973,9.03,0.31,1.95
632986,2.56,0.55,0.79
632999,-9.03,0.73,-1.83
633013,-2.32,0.55,-0.49
633026,10.31,0.31,2.26
633039,4.52,0.49,1.04
633052,-4.27,0.61,-2.08
633065,-5.13,0.55,-1.34
633078,3.48,0.43,0.43
633091,6.23,0.49,1.28
633104,-0.31,0.55,-0.12
633118,-4.76,0.49,-1.22
633131,0.31,0.43,-0.12
633144,4.88,0.37,0.98
633157,0.85,0.43,0.24
633170,-3.17,0.55,-0.67
633183,-0.24,0.49,-0.06
633195,3.66,0.43,0.73
633208,4.58,0.43,0.98
633221,-2.20,0.49,-0.61
633235,-3.85,0.55,-0.98
633248,2.01,0.43,0.31
633261,4.52,0.43,0.85
633274,3.66,0.49,0.67
633287,-1.89,0.49,-0.55
633301,-1.95,0.55,-0.55
633314,2.32,0.43,0.43
633327,2.62,0.43,0.49
633339,0.85,0.49,0.12
633352,-1.89,0.55,-0.49
633364,-0.31,0.49,-0.18
633377,2.32,0.43,0.43
633390,2.69,0.43,0.49
633402,-0.06,0.43,-0.12
633415,-2.26,0.43,-0.61
633428,-0.24,0.49,-0.18
633441,1.71,0.43,0.24
633454,0.67,0.49,0.06
633467,-0.37,0.55,-0.18
633480,0.98,0.55,0.18
633493,2.08,0.55,0.49
633506,2.01,0.49,0.43
633519,-0.61,0.49,-0.24
633533,-0.85,0.49,-0.24
633546,1.71,0.49,0.24
633559,2.14,0.37,0.31
633571,0.98,0.43,0.06
633584,-1.65,0.49,-0.55
633597,-1.16,0.49,-0.43
633611,2.01,0.43,0.31
633624,2.32,0.49,0.49
633637,1.46,0.49,0.31
633650,-0.24,0.55,-0.06
633664,0.18,0.55,0.00
633676,0.98,0.43,0.12
633689,0.67,0.49,0.18
633701,1.53,0.61,0.73
633713,0.43,0.73,0.67
633726,-2.14,0.61,-0.43
633739,-1.59,0.49,0.18
633753,4.82,0.49,1.10
633766,3.78,0.49,1.10
633779,-2.93,0.61,-0.67
633793,-2.26,0.55,-0.67
633806,4.58,0.49,1.04
633820,3.30,0.55,0.79
633834,-2.81,0.55,-0.61
633848,-1.89,0.55,-0.49
633861,3.66,0.43,0.73
633874,3.11,0.43,0.67
633888,0.43,0.55,0.12
633901,-2.56,0.55,-0.61
633915,-0.12,0.49,-0.12
633929,3.91,0.49,0.85
633942,2.14,0.49,0.49
633955,-2.32,0.49,-0.67
633968,-1.65,0.49,-0.61
633982,2.93,0.43,0.61
633995,2.44,0.49,0.67
634008,0.00,0.55,0.06
634021,-1.28,0.49,-0.43
634034,0.98,0.49,0.06
634048,3.66,0.49,0.85
634061,1.59,0.49,0.43
634075,-2.56,0.49,-0.73
634089,-1.28,0.49,-0.55
634102,3.11,0.49,0.61
634116,2.20,0.49,0.49
634128,-0.06,0.55,0.06
634141,-0.98,0.43,-0.31
634154,0.49,0.49,0.00
634167,1.95,0.43,0.43
634179,0.98,0.49,0.24
634192,-0.49,0.43,-0.12
634204,-0.18,0.43,-0.12
634217,1.34,0.43,0.24
634230,1.95,0.43,0.37
634242,-0.37,0.49,-0.24
634255,-1.10,0.55,-0.67
634267,-0.79,0.37,-0.55
634280,4.15,0.43,1.16
634292,2.32,0.61,0.85
634305,-2.26,0.55,-0.43
634317,-2.50,0.49,-0.79
634330,2.56,0.49,0.49
634342,5.80,0.49,1.46
634354,0.31,0.55,0.12
634367,-2.75,0.55,-0.73
634380,-2.32,0.43,-0.06
634393,3.91,0.37,0.73
634405,3.17,0.43,0.67
634418,-4.15,0.49,-1.16
634431,-3.36,0.49,-1.04
634444,0.98,0.43,0.06
634456,4.64,0.49,1.10
634469,1.22,0.55,0.37
634481,-2.20,0.55,-0.37
634494,-0.24,0.43,0.06
634506,2.20,0.43,0.61
634519,2.50,0.43,0.61
634531,-1.28,0.49,-0.43
634544,-1.40,0.49,-0.55
634556,0.61,0.49,-0.12
634569,3.30,0.43,0.49
634581,1.10,0.37,0.00
634595,-2.32,0.43,-0.67
634608,-0.79,0.49,-0.24
634620,1.59,0.49,0.31
634633,2.62,0.55,0.67
634647,1.16,0.55,0.31
634661,-0.67,0.61,-0.06
634674,0.18,0.55,0.18
634687,1.77,0.49,0.43
634700,0.37,0.49,0.00
634713,-1.53,0.49,-0.49
634727,-0.73,0.49,-0.31
634740,1.77,0.43,0.31
634753,2.93,0.49,0.67
634766,1.10,0.49,0.31
634779,-0.85,0.55,-0.12
634792,-0.92,0.49,-0.18
634805,0.43,0.49,0.06
634818,1.22,0.49,0.18
634831,0.43,0.49,0.00
634844,0.12,0.55,-0.06
634858,1.77,0.43,0.18
634870,1.77,0.37,0.18
634882,-0.43,0.43,-0.31
634895,-0.92,0.43,-0.31
634908,-0.61,0.49,-0.24
634921,1.40,0.49,0.18
634933,2.20,0.43,0.43
634946,2.01,0.49,0.43
634959,0.06,0.55,0.06
634971,-0.31,0.49,0.00
634984,-0.18,0.49,-0.12
634997,-1.71,0.43,-0.85
635010,-1.04,0.18,-0.61
635023,2.75,0.55,0.92
635036,1.28,0.61,0.49
635048,-0.49,0.49,-0.24
635062,0.49,0.43,-0.12
635075,1.46,0.43,0.24
635089,-2.01,0.49,-0.67
635103,-3.48,0.37,-1.40
635116,2.56,0.12,-0.18
635129,5.13,0.37,0.73
635142,2.56,0.37,-1.10
635155,-10.13,-1.77,-2.38
635168,-4.21,-5.43,1.10
635181,10.93,-0.73,1.77
635193,2.87,-1.16,0.49
635206,0.49,-1.40,0.61
635219,-3.78,-0.12,1.53
635232,-9.58,0.49,-2.14
635245,5.19,0.31,1.04
635257,9.83,0.43,2.20
635270,5.13,0.24,1.04
635282,-9.46,0.55,-2.32
635295,-5.49,0.61,-1.34
635308,4.76,0.43,0.85
635320,5.98,0.37,1.22
635332,-3.11,0.49,-0.85
635345,-9.46,0.55,-2.20
635358,2.32,0.49,0.43
635370,9.03,0.37,1.89
635382,6.96,0.49,1.59
635395,-4.03,0.73,-0.85
635407,-3.17,0.61,-0.61
635420,1.59,0.43,0.31
635432,3.54,0.31,0.67
635445,-0.73,0.37,-0.37
635457,-3.97,0.43,-1.04
635470,3.48,0.73,1.83
635482,6.96,0.98,2.56
635496,-5.31,0.49,-1.95
635509,-2.87,0.18,-1.46
635523,7.20,0.37,1.83
635536,3.60,0.67,1.22
635550,-2.69,0.61,-0.49
635564,-0.37,0.24,-0.55
635577,5.25,0.37,0.85
635589,-0.85,0.49,-0.31
635601,-7.14,0.61,-1.89
635614,-7.26,0.67,-2.08
635627,3.23,-7.02,1.34
635640,0.85,-2.08,0.92
635653,5.92,-15.63,2.32
635665,11.90,-1.40,3.11
635678,-0.85,-6.23,6.59
635691,-22.46,0.73,-5.74
635704,-5.55,1.16,-1.22
635716,14.34,0.06,2.93
635729,10.07,0.18,2.14
635741,-5.00,0.92,-0.98
635754,-12.08,0.67,-2.56
635767,2.14,0.24,0.31
635779,8.06,0.12,1.46
635791,5.13,0.31,0.85
635804,-8.73,0.67,-2.01
635817,-4.21,0.49,0.24
635829,12.33,1.83,4.64
635841,0.92,1.04,-0.06
635854,-6.10,-0.37,-2.32
635866,-3.11,0.98,-1.16
635878,7.87,0.73,2.50
635891,2.14,0.61,1.22
635903,-5.68,0.73,-1.16
635916,0.67,0.18,-0.73
635928,7.57,0.18,0.98
635940,7.02,0.24,-0.61
635953,-8.61,0.49,-2.50
635965,-9.03,0.24,-2.87
635978,-1.53,0.18,1.04
635990,10.13,0.24,1.89
636003,4.27,0.43,0.79
636015,-8.30,0.85,-1.65
636028,-5.00,1.34,-0.79
636040,2.44,0.67,0.73
636053,2.38,-0.12,0.43
636065,-1.59,0.49,-0.49
636077,-0.85,0.55,-0.18
636090,8.36,0.24,1.89
636102,5.31,0.49,1.04
636115,-2.26,0.31,-1.04
636128,-6.65,0.43,-2.14
636140,-0.43,0.24,-0.49
636152,4.82,0.31,0.98
636165,1.40,0.49,0.49
636177,-2.32,0.55,-0.37
636190,-2.87,0.55,-0.55
636202,1.71,0.43,0.37
636215,1.16,0.43,0.31
636228,-1.22,0.55,-0.18
636241,0.79,0.67,0.37
636254,4.58,0.55,1.04
636267,2.75,0.43,0.24
636279,-2.08,0.43,-0.92
636292,-4.52,0.43,-1.46
636305,1.53,0.43,0.06
636318,4.88,0.43,0.98
636331,4.82,0.49,0.43
636344,-1.77,0.61,-0.31
636356,-2.75,0.55,-0.61
636369,0.98,0.49,0.24
636382,1.46,0.43,0.37
636394,0.43,0.49,0.12
636407,-0.98,0.49,-0.12
636420,0.61,0.43,0.12
636432,2.62,0.43,0.49
636445,1.34,0.43,0.00
636457,-0.92,0.43,-0.55
636470,-1.65,0.43,-0.73
636483,1.65,0.43,0.12
636495,2.69,0.43,0.43
636508,1.40,0.49,0.31
636520,-0.06,0.49,0.00
636532,-1.10,0.49,-0.24
636545,-0.85,0.49,-0.18
636559,-0.06,0.49,0.00
636573,1.46,0.55,0.49
636587,2.01,0.55,0.61
636600,1.83,0.55,0.31
636613,0.37,0.49,0.06
636627,-0.49,0.49,-0.31
636641,-0.61,0.49,-0.43
636655,-0.06,0.43,-0.24
636669,1.22,0.43,0.24
636681,1.83,0.43,0.43
636696,1.16,0.49,0.24
636711,0.06,0.49,-0.06
636725,-0.73,0.43,-0.31
636739,0.06,0.43,15.56
636752,2.26,0.55,0.55
636767,2.87,0.55,0.67
636780,0.37,0.43,-0.06
636793,-1.65,0.43,-0.61
636807,-1.77,0.43,-0.61
636823,0.37,0.43,15.56
636837,3.11,0.49,0.79
636851,0.49,0.55,0.18
636866,-0.61,0.49,-0.12
636881,-0.31,0.43,-0.18
636895,-0.12,0.49,-0.18
636910,0.73,0.49,0.00
636924,1.40,0.49,0.24
636937,1.46,0.37,0.24
636952,0.79,0.43,0.06
636967,-0.98,0.49,-0.43
636982,0.37,0.43,-0.12
636996,1.59,0.49,0.18
637010,1.77,0.55,0.37
637025,1.04,0.55,0.31
637038,0.18,0.49,0.00
637052,-0.31,0.49,-0.12
637066,-0.79,0.55,-0.24
637079,-0.24,0.55,-0.06
637093,1.65,0.55,0.43
637106,2.01,0.49,0.55
637119,1.71,0.55,0.43
637132,0.12,0.49,-0.06
637146,-0.85,0.49,-0.31
637159,-0.49,0.49,-0.37
637172,0.67,0.49,-0.06
637185,1.46,0.43,0.24
637198,1.28,0.43,0.24
637211,1.16,0.43,0.24
637224,0.37,0.43,-0.06
637238,-0.12,0.43,-0.18
637251,-0.12,0.49,-0.18
637264,0.31,0.55,0.00
637277,1.22,0.55,0.24
637289,2.32,0.55,0.55
637302,0.98,0.49,0.18
637315,-1.16,0.49,-0.67
637328,-1.95,0.49,-0.55
637342,0.12,0.49,-0.06
637355,2.56,0.49,0.67
637368,1.95,0.61,0.55
637381,0.98,0.49,0.18
637394,0.92,0.49,0.06
637407,0.55,0.43,-0.06
637420,-0.98,0.49,-0.49
637433,-0.55,0.49,-0.37
637447,1.83,0.43,0.37
637460,2.01,0.37,0.49
637473,2.81,0.92,1.46
637487,-2.38,0.67,0.18
637501,-6.47,0.49,-1.46
637516,4.21,0.43,0.67
637531,9.64,0.61,2.69
637544,1.89,0.73,0.79
637558,-5.31,0.55,-1.53
637572,-0.43,0.43,-0.55
637585,2.69,0.49,0.49
637598,-1.77,0.55,-0.37
637610,-3.97,0.67,-0.79
637622,3.17,0.49,0.67
637635,5.74,0.31,1.16
637647,4.09,0.37,0.73
637660,-3.54,0.55,-0.67
637673,-4.27,0.61,-0.85
637686,-2.08,0.55,-0.55
637699,4.39,0.37,0.61
637711,5.00,0.43,0.98
637724,2.50,0.49,-0.31
637737,-3.78,0.49,-1.04
637749,-2.69,0.37,-0.98
637762,2.87,0.37,0.37
637775,2.93,0.43,0.55
637788,1.04,0.55,0.31
637800,-0.55,0.61,-0.12
637813,1.46,0.55,0.31
637825,3.36,0.55,0.85
637838,0.37,0.55,0.18
637850,-2.81,0.55,-0.61
637863,-3.54,0.55,-0.85
637876,2.32,0.43,0.31
637888,3.78,0.37,0.61
637901,0.79,0.49,0.24
637914,-0.92,0.55,-0.12
637927,-1.28,0.49,-0.24
637940,0.67,0.43,-0.06
637953,0.92,0.37,-0.06
637965,-15.14,0.49,-0.18
637979,0.12,0.49,-0.06
637991,1.28,0.49,0.24
638004,1.71,0.43,0.37
638017,0.37,0.43,0.06
638030,-1.28,0.43,-0.37
638043,-0.79,0.49,-0.37
638056,1.16,0.49,0.06
638068,2.69,0.49,0.49
638081,1.65,0.49,0.31
638094,0.79,0.55,0.12
638106,0.00,0.49,-0.06
638119,-0.67,0.49,-0.24
638132,-1.22,0.49,-0.43
638145,0.18,0.49,0.06
638158,1.71,0.55,0.43
638171,2.38,0.55,0.61
638183,1.65,0.49,0.43
638196,0.61,0.49,0.12
638208,-0.79,0.49,-0.31
638222,-0.85,0.49,-0.37
638234,-0.49,0.49,-0.31
638247,1.16,0.43,0.12
638260,1.53,0.43,0.18
638273,0.73,0.43,0.06
638286,0.43,0.43,0.00
638299,0.24,0.43,-0.06
638312,-0.18,0.43,-0.24
638325,0.00,0.49,-0.12
638338,1.34,0.55,0.31
638351,2.20,0.55,0.55
638363,2.50,0.49,0.61
638376,-0.49,0.49,-0.18
638389,-2.26,0.49,-0.61
638401,-2.56,0.49,-0.67
638414,1.22,0.43,0.24
638427,2.81,0.49,0.61
638439,1.77,0.55,0.43
638452,0.43,0.43,0.06
638466,-0.49,0.43,-0.24
638479,-0.92,0.43,-0.49
638492,-0.85,0.37,-0.55
638504,0.55,0.37,-0.24
638517,1.46,0.31,-0.06
638530,1.34,0.24,-0.12
638543,0.31,0.37,-0.06
638555,-0.61,0.49,-0.18
638568,-1.65,0.43,-0.49
638581,-0.12,0.49,-0.18
638594,2.69,0.49,0.55
638607,3.17,0.55,0.92
638620,0.43,0.61,0.24
638633,-1.65,0.55,-0.37
638646,0.12,0.49,-0.12
638659,1.53,0.43,0.31
638672,0.06,0.49,-0.06
638685,-1.04,0.49,-0.37
638698,-0.49,0.49,-0.24
638711,2.20,0.49,0.37
638724,1.83,0.49,0.31
638737,-1.46,0.49,-0.37
638751,-1.40,0.55,-0.31
638765,1.71,0.49,0.43
638780,2.01,0.49,0.49
638793,0.06,0.55,-0.06
638808,0.06,0.49,-0.06
638821,1.28,0.49,0.12
638834,1.28,0.43,0.12
638847,0.92,0.43,0.00
638860,-0.43,0.43,-0.31
638873,-0.55,0.43,-0.37
638886,0.49,0.55,0.00
638900,0.85,0.49,0.18
638913,0.98,0.49,0.31
638926,0.98,0.55,0.37
638940,1.04,0.49,0.31
638955,0.12,0.49,0.12
638970,-0.49,0.49,-0.18
638984,0.00,0.43,-0.12
638997,1.34,0.43,0.12
639012,1.34,0.43,0.12
639025,0.12,0.43,-0.18
639039,-0.24,0.43,-0.24
639054,0.67,0.43,0.06
639068,1.22,0.49,0.24
639082,0.92,0.49,0.31
639097,0.49,0.55,0.18
639111,0.18,0.49,0.12
639126,0.61,0.49,0.18
639142,0.67,0.49,0.12
639157,0.00,0.43,-0.12
639172,0.18,0.43,-0.06
639187,1.16,0.49,0.06
639200,1.04,0.55,-15.56
639213,0.12,0.49,-0.12
639226,0.06,0.49,-0.12
639239,0.12,0.49,-0.06
639252,0.18,0.49,0.06
639265,0.49,0.49,0.18
639278,0.85,0.49,0.31
639291,0.67,0.55,0.18
639304,0.43,0.55,0.06
639317,0.37,0.49,0.00
639330,0.24,0.49,-0.06
639343,0.55,0.43,-0.12
639356,0.92,0.43,0.00
639370,0.73,0.49,0.00
639383,0.37,0.49,-0.06
639396,0.06,0.49,-0.06
639409,0.37,0.49,0.06
639422,0.85,0.49,0.18
639435,0.92,0.55,0.31
639448,0.49,0.55,0.24
639461,0.12,0.55,0.06
639474,0.31,0.49,0.06
639487,0.43,0.49,0.06
639500,0.73,0.43,0.06
639513,0.79,0.43,0.06
639525,0.61,0.43,-15.63
639538,0.18,0.43,-0.12
639552,0.49,0.43,-0.12
639564,0.67,0.43,0.00
639577,0.49,0.49,-0.06
639591,0.85,0.49,0.12
639604,0.98,0.49,0.18
639617,0.55,0.49,0.12
639629,0.18,0.49,0.06
639642,0.49,0.49,0.12
639655,0.55,0.49,0.18
639667,0.18,0.49,0.00
639680,0.67,0.49,0.06
639693,1.16,0.49,0.12
639706,0.73,0.43,0.00
639718,0.73,0.49,0.00
639732,0.55,0.43,-0.06
639745,-0.24,0.49,-0.24
639758,-0.18,0.43,-0.24
639771,0.49,0.49,0.00
639784,0.98,0.49,0.24
639798,0.92,0.49,0.31
639810,0.79,0.49,0.31
639823,0.24,0.49,0.18
639836,-0.06,0.49,0.00
639849,-0.12,0.49,-0.12
639863,0.61,0.43,-0.06
639876,1.34,0.49,0.06
639889,1.22,0.43,0.06
639902,0.31,0.43,-0.18
639915,-0.49,0.43,-0.37
639928,0.12,0.43,-0.18
639941,0.73,0.37,0.00
639954,1.22,0.49,0.31
639967,1.46,0.55,0.43
639980,1.65,0.55,0.49
639993,0.37,0.55,0.06
640005,-0.55,0.49,-0.24
640019,-0.43,0.49,-0.24
640032,0.61,0.55,0.06
640045,1.77,0.55,0.37
640058,2.14,0.55,0.55
640071,0.43,0.55,0.06
640084,-2.14,0.49,-0.67
640097,-1.16,0.49,-0.43
640110,0.61,0.49,0.06
640123,2.01,0.49,0.55
640136,1.65,0.49,0.49
640149,1.46,0.49,0.37
640162,0.73,0.43,0.06
640175,-0.73,0.43,-0.37
640188,-1.34,0.49,-0.61
640202,0.18,0.49,-0.18
640215,3.48,0.43,0.67
640228,3.91,0.49,0.79
640241,-13.00,0.49,-0.18
640254,-2.69,0.49,-0.73
640267,-3.11,0.43,-0.85
640280,0.61,0.43,0.12
640294,2.01,0.49,0.49
640307,1.95,0.55,0.61
640319,1.59,0.55,0.49
640333,1.22,0.55,0.31
640346,-0.12,0.49,-0.24
640359,-0.92,0.49,-0.49
640372,-0.37,0.49,-0.24
640386,0.92,0.43,0.06
640399,1.95,0.43,0.43
640412,0.98,0.43,0.18
640424,-0.49,0.49,-0.18
640437,-0.18,0.49,-0.18
640451,1.04,0.49,0.12
640464,1.65,0.55,0.43
640477,1.46,0.61,0.43
640490,1.46,0.55,0.37
640503,0.12,0.43,-0.12
640516,-1.28,0.49,-0.49
640529,-2.20,0.43,-0.49
640541,0.31,0.49,0.00
640555,2.26,0.43,0.43
640568,2.26,0.55,0.49
640581,0.73,0.49,0.18
640594,-0.79,0.49,-0.24
640607,-0.55,0.49,-0.31
640621,0.00,0.49,-0.18
640633,1.34,0.49,0.18
640646,1.95,0.43,0.43
640659,0.61,0.43,0.12
640672,-0.43,0.49,-0.12
640686,-0.73,0.43,-0.24
640699,0.00,0.49,-0.18
640712,0.61,0.49,-0.06
640725,1.83,0.49,0.31
640738,1.83,0.49,0.37
640751,1.53,0.55,0.37
640764,0.73,0.49,0.12
640777,-0.43,0.49,-0.18
640791,-2.20,0.49,-0.61
640804,-1.22,0.49,-0.31
640820,2.32,0.55,0.67
640833,2.62,0.61,0.73
640846,0.85,0.55,0.24
640861,0.18,0.49,0.00
640874,-0.43,0.49,-0.31
640887,-0.37,0.49,-0.37
640900,0.18,0.43,0.00
640913,1.53,0.43,0.18
640926,1.77,0.43,0.31
640939,0.37,0.43,0.00
640952,-0.85,0.43,-0.37
640965,-1.16,0.49,-0.31
640978,0.92,0.49,0.12
640992,1.71,0.55,0.37
641005,2.14,0.61,0.55
641018,1.83,0.49,0.49
641031,-0.79,0.49,-0.31
641044,-2.08,0.43,-0.55
641056,-2.20,0.49,-0.55
641070,1.04,0.49,0.24
641082,2.20,0.49,0.55
641095,1.46,0.55,0.37
641109,0.92,0.55,0.18
641122,0.49,0.55,0.00
641135,-0.12,0.43,-0.24
641148,-0.18,0.49,-0.24
641162,0.37,0.43,0.00
641175,0.79,0.43,0.12
641188,1.40,0.43,0.31
641200,0.85,0.49,0.12
641213,-0.31,0.49,-0.24
641227,-0.49,0.49,-0.37
641240,0.61,0.43,0.00
641252,1.65,0.55,0.37
641266,1.95,0.49,0.49
641279,0.98,0.55,0.24
641292,-1.34,0.55,-0.37
641305,-1.46,0.55,-0.43
641318,1.10,0.43,0.31
641331,1.40,0.43,0.37
641344,-0.67,0.61,-0.12
641358,0.43,0.43,0.00
641371,2.44,0.43,0.49
641384,-0.06,0.55,0.00
641397,-2.50,0.37,-0.67
641411,-3.23,0.49,-0.98
641424,1.71,0.43,0.18
641437,4.15,0.67,0.92
641449,3.23,0.61,0.55
641463,0.00,0.37,-0.37
641476,-2.50,0.49,-1.04
641489,0.37,0.49,-0.31
641503,3.30,0.49,0.49
641516,2.62,0.55,0.49
641529,0.98,0.55,0.06
641542,0.43,0.43,-0.12
641556,1.10,0.43,0.06
641570,1.53,0.49,0.24
641583,1.95,0.37,0.37
641596,1.04,0.55,0.06
641611,0.73,0.67,0.12
641625,4.15,0.67,0.92
641638,5.86,0.31,1.28
641651,4.88,0.73,1.22
641664,-0.92,0.43,-0.31
641677,-2.50,0.43,-0.79
641691,2.14,0.31,0.12
641704,3.85,0.18,0.49
641717,2.38,0.12,-0.61
641730,-3.05,0.37,-0.98
641743,-1.65,0.31,-0.67
641757,2.87,0.31,0.43
641770,2.62,0.43,0.49
641783,1.16,0.43,0.24
641796,-1.65,0.37,-0.37
641810,-3.36,0.37,-0.79
641823,-2.62,0.55,-0.55
641837,-1.65,0.43,-0.37
641850,-3.48,0.37,-0.92
641863,-4.76,0.31,-1.28
641877,0.12,-4.46,3.05
641890,-14.28,-4.27,-2.81
641903,-24.96,-3.66,-0.79
641916,-1.77,-1.71,1.28
641930,1.71,-1.95,1.10
641943,-8.48,-3.85,0.55
641956,-8.91,-3.42,0.18
641970,0.98,0.06,0.67
641983,12.33,-5.92,5.43
641996,-8.18,-5.68,1.16
642010,-12.08,-4.76,0.49
642023,-13.24,-3.42,-1.28
642037,0.79,-1.95,1.46
642050,0.37,-1.65,0.85
642064,-10.74,-1.34,-0.73
642076,-11.54,-0.79,-0.85
642090,-1.89,0.31,0.55
642103,2.14,0.43,1.53
642115,2.26,0.24,1.40
642128,-3.66,0.06,-0.24
642141,-2.75,0.24,-0.18
642154,3.11,0.00,0.24
642168,0.55,-0.24,-0.55
642181,-3.66,0.06,-1.59
642194,-1.28,-0.12,-1.71
642207,-0.49,-0.43,-1.71
642221,-4.94,-0.31,-2.20
642234,-4.09,-0.24,-1.71
642248,-2.08,0.00,-0.49
642262,-2.62,0.12,-0.24
642275,-2.20,0.24,0.18
642288,-3.42,0.31,0.18
642301,-4.58,0.43,0.00
642314,-4.27,0.61,-0.12
642327,-2.69,0.61,-0.06
642341,3.60,0.67,0.43
642354,5.13,0.73,0.49
642367,4.82,0.79,-15.38
642381,5.25,0.79,-0.06
642394,7.02,0.31,0.73
642408,-3.05,-2.93,-0.79
642421,-11.35,-2.62,-1.10
642435,-0.12,-0.06,0.18
642448,8.18,0.06,1.46
642460,9.77,-1.04,1.40
642474,-8.67,-0.06,-1.10
642486,-13.31,0.79,-1.95
642499,3.66,0.73,1.59
642512,6.23,0.67,2.01
642525,0.73,0.67,-0.55
642538,-4.09,0.98,-0.43
642551,4.58,0.92,1.10
642564,8.54,0.92,1.34
642577,-0.06,0.18,0.12
642590,-9.58,-1.40,-1.34
642604,-10.44,-0.31,-2.38
642619,13.00,0.61,1.95
642633,10.62,0.67,1.65
